"Data Source","World Development Indicators",

"Last Updated Date","2016-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Norway","NOR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","5841143098.71998","6264518207.12344","6855815078.49558","7635741598.32898","8394441277.54171","9342198978.57852","10032039755.7127","10980494865.0546","12105873429.0141","13953429381.1478","16655701598.3968","21068844327.6777","26912497780.8186","33591948464.8621","36833378350.8903","40258570895.2124","45106934208.3163","53382785491.2307","63947559949.0099","67300390964.7221","64817120013.0691","61662238855.2825","62704331012.7595","65232194370.85","73153961027.2157","87233348681.6212","100904011429.2","106031568382.268","112433558769.72","118592064607.648","131964330224.065","130300208090.958","133828941031.286","142536502715.727","156854154721.258","167035856864.794","160018631509.048","158631623487.125","164180061490.37","172644396064.148","181079637526.653","204305721687.03","248471347562.662","294929111165.129","326153302273.419","369211416426.046","416506346011.142","424175499068.11","432367461357.688","447115671398.07","497317316989.153","528952130425.669","543558074738.462","487497312047.315","",
"Nepal","NPL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","557304590.820566","550797361.086033","555852704.776944","581373910.42632","726360997.530205","860826504.642173","870242133.662268","863565122.100049","876752698.170494","892949002.950967","1008207211.80734","1091349935.6965","1312478412.03179","1514570850.90885","1625634722.58899","1623677635.11588","1674659314.35826","1878916346.2044","2083351181.45429","2384253270.39333","2436591097.68081","2334248997.06858","2601681816.44333","2723621179.23965","2930454831.76273","3162712347.92616","3677993240.76386","3804740252.56573","3921071852.55894","4077086731.17461","4001924701.88361","3944333989.10489","4108350032.0973","4418932255.36673","4685219617.99188","4901701923.04132","4846976399.06705","5054724162.77402","5409152952.31241","5780033669.96528","5863506271.37269","6396165211.20828","7206823052.68659","8016609192.94585","8846407470.46703","9830014593.30818","11581142547.8021","12953637106.1269","14614765669.5279","16530084571.2312","19015096418.169","20159929106.0051","20507010218.4947","20800346516.0006","",
"Nauru","NRU","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","20300971694.8775","23876927730.2802","25746343574.7811","24794710008.3818","23592727096.8675","22617840935.9837","22567032716.316","25518276142.2685","32777058989.8977","41205429689.4434","44772027666.733","45425865858.5563","42484682256.3342","42566064769.2313","44164316902.4543","48522573184.2743","56090612241.934","62403594659.0338","64871811028.8504","60136583767.3925","57670187253.4764","54279727783.2483","53561344304.6843","56108151957.8956","68497316055.4269","87941176697.2213","105482768234.032","110377194839.528","118358447882.385","120508947619.957","126438704394.869","127663091702.863","139640412924.971","160648514096.014","173979085299.984","186583923253.772","184210690234.721","",
"OECD members","OED","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","1201716613128.68","1287156837190.24","1400585272197.31","1536288942055.22","1693325201298.05","1819346776256.08","2013242789250.36","2209974687828.71","2389529530512.95","2623195597692.99","3025532771128.55","3729187704200.65","4398962374453.84","4967842807899.16","5296695502474.26","5712762682708.29","6561747030557.91","7907002399140.16","9186532291422.99","9642582448012.09","9233335197654.29","8903034183230.28","9291136380173.83","9816504019315.67","11091412752255.8","13365328178404.5","16367818188412.9","17398297478450.2","18383312139134","19271160212502.6","21076406892985.4","21787657841244.7","23030259852992.7","24659114657147.4","25907574483835.4","26197978704213.4","25429801548430.8","25956749739304.4","27251893804811.5","27427032769339.2","27492329457901.7","29819032920414.1","34270873063721.2","38001718963514.8","40178417953012.8","42060247273987.2","44182225696557.2","43631125980490.7","44978264013154.1","46594600239627.8","48277759117820.5","49260604142842.3","49235096108807.3","47974681757588.9","",
"Oman","OMN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","103019581.282589","154358584.564198","193584541.898796","232135374.493863","246402146.942906","277685373.642376","248478873.2475","589200189.100587","1335761723.20541","2566370038.70292","2657100857.8071","2734493773.70284","3354987140.06973","4572768459.82618","6684145084.64931","8012342069.73249","8380380361.93741","9047931596.76909","9833041590.54828","9262431900.91638","8730281362.41562","8737210135.9816","9863454405.0207","10343508113.9381","11434185530.2143","12906002762.9178","13021515823.0593","13228164243.4482","13829013182.5378","14481679617.9201","15319826745.5923","14610682329.38","14375498466.1717","16043518339.3229","18181702810.7217","18574730147.702","19696551082.762","22932010242.9424","26680402164.5152","29708904359.4175","38505045525.7411","47946871531.6152","51036302353.196","55258117731.8028","55050524524.9983","66559366773.598","75329326285.0434","77700728591.088","75959782973.765","",
"Other small states","OSS","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126792667824.433","155452885179.289","192507869187.852","232574439429.873","270203311063.586","271653783058.428","292220146207.447","325317156142.149","365909018383.735","403053971778.018","415614931606.599","397126279373.668","",
"Pakistan","PAK","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","4376788380.20378","4770640005.26916","5191197983.16197","5909694602.46686","6603829994.92086","7313857801.78493","8204006052.6816","9115272400.50703","10332793575.816","10841839291.6611","10800020798.2462","9823848650.83949","9966438403.22599","10709463570.1903","13082269743.0824","15449760034.3841","19159492338.2323","22483001376.0842","27479181485.4313","31197030570.6369","33065081160.9724","33987526995.6145","34286354330.1558","34832946320.8373","35575802923.1379","39713474522.1793","43448615145.9958","44393684085.7822","45484791065.4644","46735402905.2347","50511777123.3515","52761308773.6957","54269895674.6349","59831098730.8226","63048815084.523","63655547705.6661","62087674342.1965","62932881167.2263","67666511033.9982","70146203759.2593","74413653156.5855","82969795338.0295","96715345436.758","112907110323.094","129095706359.875","145399596144.712","165668653830.097","176630743006.571","184122783057.105","200347814667.405","224128907672.69","246790044750.372","258246002586.642","272594801546.258","",
"Panama","PAN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","590453081.782015","649201517.865683","694026451.659514","766379855.337574","844008184.447346","925542175.664388","1014029488.53476","1126339301.45016","1150702122.98612","1288828222.69479","1414810421.7426","1655581171.69769","1911203731.3286","2196136225.43948","2231216338.78261","2310234385.08764","2735650545.57245","3154530805.58218","3372920578.18728","4021433163.95734","4727623841.28687","4711779156.74538","4830823283.07706","5490771197.72643","5712553464.64465","6683877474.47717","5716183902.60623","5415079420.69935","5705592414.62123","6054593067.91726","6786470625.51338","7461121651.91729","8038323540.54127","8284677257.96224","9061644394.26139","9713575189.67916","10700527042.881","11063812714.3597","11758689533.366","11790485071.318","12481335900.9292","13178709477.0837","14728595673.24","16185315720.4005","17475406159.8845","20272920229.2411","22767959563.1355","23681060035.1042","25372574380.9523","30727338017.6382","35595036559.9163","40075587365.0814","44210190941.0625","47341547302.155","",
"Peru","PER","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","3042426161.99661","3319916779.63886","3804107604.63411","4461904979.63006","5434434620.91852","6001854154.31125","6010392530.81462","6226470438.54067","6877240343.93383","7812373039.32096","8844581471.50225","10728884222.2093","13805608750.5397","16545944979.9441","16819769124.3729","15042458358.2553","14269919450.1061","15305139906.8299","18426763599.2851","21356103823.3017","21214544391.4632","17967494867.4202","17765965021.1875","17056825538.1399","17637138321.3888","20274327591.2135","17849991483.6826","17813134788.9233","19254119835.9888","26320953312.7037","31502562306.438","35157324023.2083","40770198268.3836","46101268939.3002","51634606284.1384","55801831512.6985","53796562706.0069","51750521237.7952","51066896584.5353","49965537612.966","52264208061.7184","56399733092.3846","62777832213.4066","70163995937.639","77875892479.8355","89879441192.8728","107831787633.457","113771169152.353","128542484754.594","144963620353.435","170448518428.247","190504067876.302","197189751835.859","194629668917.862","",
"Philippines","PHL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","6139575692.03599","5608103681.24435","5118984667.20293","5643865062.85179","6228938489.34736","6812670314.43678","7473906900.64525","8251256829.57836","7991677083.65895","8072617638.5124","8205562230.73955","10192842183.2597","12917041587.7856","15799317653.8118","17957705464.8721","19473261071.7869","22429918415.3611","27359529334.9307","32956074084.6675","36534212237.1764","36932243920.3332","34730283991.5596","30323639978.887","28063520304.8108","30363957985.0871","34331261410.5121","38789538514.0998","42120972334.3382","44856112596.58","46019527132.0622","50345726095.3291","54596508702.6873","62935464566.9373","71488324316.0628","82942025091.1832","89631122175.9496","89548646839.6504","89908242868.4212","95347884890.6459","97149062280.4793","96329207066.3427","104853490210.182","118237740318.823","131039909122.054","144719254786.889","169006328085.957","202033801968.539","228069734744.736","256027377515.985","249152552309.969","288278622011.869","326087944200.664","347457947243.92","356955495498.649","",
"Palau","PLW","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78543040.591156","83635369.7710343","99511150.4751633","112448990.770947","115405988.986092","113165605.424474","113887863.66851","112888331.477548","131759903.300995","153048962.873925","151390413.880304","171990244.2076","184081951.806333","183888304.920316","188408880.621746","184378441.959982","175840866.28546","182426038.750212","191740448.070159","200747159.19484","204100634.66404","224726309.212003","259353371.191548","",
"Papua New Guinea","PNG","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","263103675.610535","275136334.823825","301780820.505362","341850542.704549","379445073.06326","419401612.058177","472247551.343908","543783410.64371","624560628.710679","687224219.001268","795387723.505623","1043699459.74819","1344370409.01444","1540407004.4637","1510343782.40628","1568014144.54336","1921674243.3882","2237702885.00123","2531632689.48251","2624516458.98274","2453823572.07631","2357959494.59545","2392953183.10466","2470162101.41327","2679646602.42507","2954470751.49894","3490997652.40826","3603512924.56847","3425569073.7013","3718894225.6762","4041366134.17437","4830245891.08638","5203062046.72369","4904313694.75368","4953781209.49151","4622073400.82276","4002973112.57852","3600896796.66539","3320888817.02405","3035990994.98824","2908561831.27308","2917657753.35978","3409361237.60465","4250722994.14981","4567403446.91898","5969708409.78369","7164582896.88953","7883836304.69327","8723593347.17192","10619159496.7258","13005519990.4526","14933984090.4377","16724491575.044","","",
"Poland","POL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79236389062.7641","94391857967.6765","107166016358.098","124273087618.225","147333338739.689","163860528070.833","169249892580.252","172184238718.011","179342795136.948","181799086669.636","188522463510.278","211910718360.126","239024269484.497","279461899997.08","321262033021.528","379262123922.356","453791295902.598","474630253019.692","483550865918.895","491639891427.702","505989695017.56","513820137418.531","520484714573.998","508221370311.61","",
